,Unnamed: 0,id,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,img_url
169,12122,367812,367812,"['GN1012', 'GN1001']",19940201,Dookie,19749,[100327],Welcome To Paradise,['GN1000'],['Green Day'],https://musicmeta-phinf.pstatic.net/album/000/010/10370.jpg?type=r360Fll&v=20191212153935
170,126,383775,383775,"['GN1001', 'GN1012']",19951107,Made In Heaven,19989,[103964],I Was Born To Love You,['GN1000'],['Queen'],https://musicmeta-phinf.pstatic.net/album/000/010/10194.jpg?type=r360Fll&v=20200307082616
171,127,432753,432753,['GN0901'],19900719,Extreme II - Pornograffitti,24009,[101787],More Than Words,['GN0900'],['Extreme'],https://musicmeta-phinf.pstatic.net/album/003/096/3096876.jpg?type=r360Fll&v=20200314110614
174,130,176384,176384,['GN1001'],20140819,Bahamas is Afie,178755,[583091],All I`ve Ever Known,['GN1000'],['Bahamas'],https://musicmeta-phinf.pstatic.net/album/003/077/3077266.jpg?type=r360Fll&v=20200219221712
175,131,152694,152694,"['GN1010', 'GN1001']",19760000,Wild Cherry,47182,[106572],Play That Funky Music,['GN1000'],['Wild Cherry'],https://musicmeta-phinf.pstatic.net/album/000/112/112612.jpg?type=r360Fll&v=20190925102901
177,133,60126,60126,"['GN1701', 'GN1702']",19631202,Songs Of New York,65948,[8728],Sunday In New York,['GN1700'],['Mel Torm&#233;'],https://musicmeta-phinf.pstatic.net/album/000/108/108662.jpg?type=r360Fll&v=20191212213251
178,134,330285,330285,"['GN1301', 'GN1303']",20050101,Stand By Me,312158,[5951],Stand By Me,['GN1300'],['Ben E. King'],https://musicmeta-phinf.pstatic.net/album/004/477/4477521.jpg?type=r360Fll&v=20200521093714
180,136,142570,142570,"['GN1002', 'GN1013', 'GN1001']",20061121,Stop The Clocks (The Best Of Oasis),333341,[104369],Don`t Look Back In Anger,['GN1000'],['Oasis'],None
181,137,354561,354561,"['GN1013', 'GN1001']",20051010,Southern Rock Gold,344866,[27497],Fooled Around And Fell In Love,['GN1000'],['Elvin Bishop'],https://musicmeta-phinf.pstatic.net/album/002/171/2171576.jpg?type=r360Fll&v=20200323202708
183,139,12397,12397,"['GN1301', 'GN1302']",20070216,Corinne Bailey Rae (Special Edition),346986,[182425],Put Your Records On,['GN1300'],['Corinne Bailey Rae'],None
189,892,585388,585388,"['GN1301', 'GN1302']",20070216,Corinne Bailey Rae (Special Edition),346986,[182425],Like A Star,['GN1300'],['Corinne Bailey Rae'],None
195,4191,244799,244799,"['GN1301', 'GN1302']",20070216,Corinne Bailey Rae (Special Edition),346986,[182425],Trouble Sleeping,['GN1300'],['Corinne Bailey Rae'],None
196,11810,112467,112467,"['GN1301', 'GN1302']",20070216,Corinne Bailey Rae (Special Edition),346986,[182425],Till It Happens To You,['GN1300'],['Corinne Bailey Rae'],None
198,14458,300054,300054,"['GN1301', 'GN1302']",20070216,Corinne Bailey Rae (Special Edition),346986,[182425],Another Rainy Day,['GN1300'],['Corinne Bailey Rae'],None
200,145,559731,559731,"['GN1013', 'GN1001']",20070522,It Won`t Be Soon Before Long,351114,[107721],Nothing Lasts Forever,['GN1000'],['Maroon 5'],https://musicmeta-phinf.pstatic.net/album/000/047/47825.jpg?type=r360Fll&v=20200311103907
202,147,406035,406035,"['GN1503', 'GN1501']",20080520,섹스 앤 더 시티 OST,379403,[223557],How Deep Is Your Love,['GN1500'],['The Bird And The Bee'],https://musicmeta-phinf.pstatic.net/album/000/407/407625.jpg?type=r360Fll&v=20180810204604
204,8992,51083,51083,"['GN1503', 'GN1501']",20080520,섹스 앤 더 시티 OST,379403,[28585],The Heart Of The Matter,['GN1500'],['India.Arie'],https://musicmeta-phinf.pstatic.net/album/000/407/407625.jpg?type=r360Fll&v=20180810204604
205,149,477991,477991,"['GN1102', 'GN1101']",20100126,Fireflies,793151,[425140],Fireflies,['GN1100'],['Owl City'],https://musicmeta-phinf.pstatic.net/album/000/168/168628.jpg?type=r360Fll&v=20200220050714
208,7292,104456,104456,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160902,Fireflies,2708358,[526087],Fireflies (Feat. Luciana),"['GN2700', 'GN1100']",['Bassjackers'],https://musicmeta-phinf.pstatic.net/album/000/168/168628.jpg?type=r360Fll&v=20200220050714
211,14278,65491,65491,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160902,Fireflies,2708358,[526087],Fireflies (Feat. Luciana) (Video Edit),"['GN2700', 'GN1100']",['Bassjackers'],https://musicmeta-phinf.pstatic.net/album/000/168/168628.jpg?type=r360Fll&v=20200220050714
212,152,656654,656654,['GN1001'],20100614,Time Flies... 1994-2009,926955,[104369],Whatever,['GN1000'],['Oasis'],https://musicmeta-phinf.pstatic.net/album/000/174/174777.jpg?type=r360Fll&v=20140613182716
213,6123,3179,3179,['GN1001'],20100614,Time Flies... 1994-2009,926955,[104369],Wonderwall,['GN1000'],['Oasis'],https://musicmeta-phinf.pstatic.net/album/000/174/174777.jpg?type=r360Fll&v=20140613182716
214,153,515378,515378,"['GN0901', 'GN0902']",20111122,Video Games,2050749,[597831],Video Games,['GN0900'],['Lana Del Rey'],https://musicmeta-phinf.pstatic.net/album/003/084/3084232.jpg?type=r360Fll&v=20200225083708
215,154,312626,312626,"['GN1003', 'GN1001']",20120214,Some Nights,2085686,[571362],We Are Young (Feat. Janelle Monae),['GN1000'],['Fun.'],https://musicmeta-phinf.pstatic.net/album/000/314/314251.jpg?type=r360Fll&v=20191212202334
218,157,495884,495884,['GN1201'],20120828,Thrift Shop,2148919,[701837],Thrift Shop (Feat. Wanz),['GN1200'],['Macklemore & Ryan Lewis'],https://musicmeta-phinf.pstatic.net/album/000/960/960602.jpg?type=r360Fll&v=20181013160618
219,158,687008,687008,['GN1001'],20100628,Hunting High And Low (Remastered Deluxe Edition),2193587,[103496],Take On Me,['GN1000'],['A-ha'],https://musicmeta-phinf.pstatic.net/album/000/387/387586.jpg?type=r360Fll&v=20130719120533
221,160,295361,295361,"['GN0901', 'GN0902', 'GN1001']",20130902,The 1975,2199167,[721493],Robbers,"['GN0900', 'GN1000']",['The 1975'],https://musicmeta-phinf.pstatic.net/album/000/393/393311.jpg?type=r360Fll&v=20200421121210
222,161,561444,561444,"['GN1014', 'GN1001']",20131101,Avril Lavigne (Expanded Edition),2214366,[30023],Here`s To Never Growing Up,['GN1000'],['Avril Lavigne'],https://musicmeta-phinf.pstatic.net/album/000/402/402005.jpg?type=r360Fll&v=20190829141119
224,163,433444,433444,"['GN1014', 'GN1001']",20131101,Avril Lavigne (Expanded Edition),2214366,[30023],Bitchin` Summer,['GN1000'],['Avril Lavigne'],https://musicmeta-phinf.pstatic.net/album/000/402/402005.jpg?type=r360Fll&v=20190829141119
225,10017,92523,92523,"['GN1014', 'GN1001']",20131101,Avril Lavigne (Expanded Edition),2214366,[30023],Give You What You Like,['GN1000'],['Avril Lavigne'],https://musicmeta-phinf.pstatic.net/album/000/402/402005.jpg?type=r360Fll&v=20190829141119
226,164,699571,699571,"['GN0901', 'GN0902', 'GN1001']",20131128,The Origin Of Love,2218416,[204713],Live Your Life (English Version),"['GN0900', 'GN1000']",['MIKA'],https://musicmeta-phinf.pstatic.net/album/000/331/331609.jpg?type=r360Fll&v=20200218193209
227,14500,98073,98073,"['GN0901', 'GN0902', 'GN1001']",20131128,The Origin Of Love,2218416,[204713],Popular Song (Feat. Ariana Grande),"['GN0900', 'GN1000']",['MIKA'],https://musicmeta-phinf.pstatic.net/album/000/331/331609.jpg?type=r360Fll&v=20200218193209
228,15628,572024,572024,"['GN0901', 'GN0902', 'GN1001']",20131128,The Origin Of Love,2218416,[204713],Overrated (Album Version),"['GN0900', 'GN1000']",['MIKA'],https://musicmeta-phinf.pstatic.net/album/000/331/331609.jpg?type=r360Fll&v=20200218193209
229,15629,259563,259563,"['GN0901', 'GN0902', 'GN1001']",20131128,The Origin Of Love,2218416,[204713],Celebrate (Feat. Pharrell Williams),"['GN0900', 'GN1000']",['MIKA'],https://musicmeta-phinf.pstatic.net/album/000/331/331609.jpg?type=r360Fll&v=20200218193209
230,165,128065,128065,"['GN0901', 'GN0902']",20140121,Is There Anybody Out There?,2227599,[725025],Land Of Opportunity,['GN0900'],['A Great Big World'],https://musicmeta-phinf.pstatic.net/album/000/413/413426.jpg?type=r360Fll&v=20180910140702
231,480,616596,616596,['GN0901'],20140121,Is There Anybody Out There?,2227599,[725025],Rockstar,['GN0900'],['A Great Big World'],https://musicmeta-phinf.pstatic.net/album/000/413/413426.jpg?type=r360Fll&v=20180910140702
232,9101,337995,337995,"['GN0901', 'GN0902']",20140121,Is There Anybody Out There?,2227599,[725025],There Is An Answer,['GN0900'],['A Great Big World'],https://musicmeta-phinf.pstatic.net/album/000/413/413426.jpg?type=r360Fll&v=20180910140702
233,13070,634171,634171,"['GN0901', 'GN0902']",20140121,Is There Anybody Out There?,2227599,[725025],I Don`t Wanna Love Somebody Else,['GN0900'],['A Great Big World'],https://musicmeta-phinf.pstatic.net/album/000/413/413426.jpg?type=r360Fll&v=20180910140702
235,13072,637993,637993,"['GN0901', 'GN0902']",20140121,Is There Anybody Out There?,2227599,[725025],Say Something (Feat. Christina Aguilera),['GN0900'],['A Great Big World'],https://musicmeta-phinf.pstatic.net/album/000/413/413426.jpg?type=r360Fll&v=20180910140702
237,16805,285111,285111,"['GN0901', 'GN0902']",20140121,Is There Anybody Out There?,2227599,[725025],Already Home,['GN0900'],['A Great Big World'],https://musicmeta-phinf.pstatic.net/album/000/413/413426.jpg?type=r360Fll&v=20180910140702
239,166,624983,624983,"['GN1503', 'GN1501']",20140623,Lost Stars,2261971,[775915],Lost Stars,['GN1500'],['Keira Knightley'],https://musicmeta-phinf.pstatic.net/album/000/435/435966.jpg?type=r360Fll&v=20200121122223
241,168,258083,258083,['GN0901'],20140630,All About That Bass,2264305,[777099],All About That Bass,['GN0900'],['Meghan Trainor'],https://musicmeta-phinf.pstatic.net/album/000/437/437552.jpg?type=r360Fll&v=20140703152303
243,170,368753,368753,"['GN1301', 'GN1302']",20140806,The Simple Things,2272151,[751201],The Simple Things,['GN1300'],['Michael Carreon'],https://musicmeta-phinf.pstatic.net/album/000/442/442977.jpg?type=r360Fll&v=20180228010040
249,176,225303,225303,"['GN1201', 'GN1202']",20140813,Healin` In The City Night . 1.5 (힐링 인더 시티나잇 1.5집),2274090,[775913],First Date (Feat. Wade & Tyler Alexis),['GN1200'],['The Hauser Project'],https://musicmeta-phinf.pstatic.net/album/000/446/446613.jpg?type=r360Fll&v=20180417133007
252,179,309245,309245,['GN0901'],20140825,The Very Best Of Rachael Yamagata,2276927,[57675],Be Be Your Love,['GN0900'],['Rachael Yamagata'],https://musicmeta-phinf.pstatic.net/album/000/448/448457.jpg?type=r360Fll&v=20140825120427
258,13150,397853,397853,['GN0901'],20140825,The Very Best Of Rachael Yamagata,2276927,[57675],Dealbreaker,['GN0900'],['Rachael Yamagata'],https://musicmeta-phinf.pstatic.net/album/000/448/448457.jpg?type=r360Fll&v=20140825120427
259,16915,258755,258755,['GN0901'],20140825,The Very Best Of Rachael Yamagata,2276927,[57675],You Won`t Let Me,['GN0900'],['Rachael Yamagata'],https://musicmeta-phinf.pstatic.net/album/000/448/448457.jpg?type=r360Fll&v=20140825120427
260,18698,239356,239356,['GN0901'],20140825,The Very Best Of Rachael Yamagata,2276927,[57675],Has It Happened Yet,['GN0900'],['Rachael Yamagata'],https://musicmeta-phinf.pstatic.net/album/000/448/448457.jpg?type=r360Fll&v=20140825120427
261,185,26977,26977,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[642011],Hero,['GN1500'],['Family Of The Year'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
264,4074,255689,255689,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[781488],Cross My Mind,['GN1500'],['Twin Forks'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
266,4076,667253,667253,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[781491],Ship And The Globe,['GN1500'],['Kae Sun'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
268,13148,278104,278104,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[781493],You`re My Best Friend,['GN1500'],['The Once'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
270,19118,485341,485341,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[781492],Soul,['GN1500'],['Brandon Pacheco'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
271,19119,538466,538466,"['GN1501', 'GN0901']",20140807,괜찮아 사랑이야 Pop OST,2272626,[781494],Heavy,"['GN1500', 'GN0900']",['Killin Time Band'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
272,19123,194832,194832,"['GN1501', 'GN0901']",20140807,괜찮아 사랑이야 Pop OST,2272626,[783900],Above The Ground,"['GN1500', 'GN0900']",['Mark Berube'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
273,19133,316322,316322,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[781485],Sunboat,['GN1500'],['Little Suns'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
274,19146,383769,383769,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[721772],Hello (Ira Ver.) (Radio Edit),['GN1500'],['Mosimann'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
275,19147,242303,242303,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[721772],Psyke Underground (Radio Edit),['GN1500'],['Mosimann'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
276,19159,435490,435490,['GN1501'],20140807,괜찮아 사랑이야 Pop OST,2272626,[781485],Sunboat (Radio Edit),['GN1500'],['Little Suns'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
277,19160,52303,52303,"['GN1501', 'GN0901']",20140807,괜찮아 사랑이야 Pop OST,2272626,[511161],Just Where I Belong,"['GN1500', 'GN0900']",['Emilie Mover'],https://musicmeta-phinf.pstatic.net/album/000/443/443873.jpg?type=r360Fll&v=20200525140001
278,188,467970,467970,"['GN1104', 'GN1103', 'GN1101']",20141024,Down To Earth,2287385,[633999],Crave You (Feat. Giselle),['GN1100'],['Flight Facilities'],https://musicmeta-phinf.pstatic.net/album/000/303/303215.jpg?type=r360Fll&v=20120321155854
279,2393,378736,378736,"['GN1104', 'GN1103', 'GN1101']",20141024,Down To Earth,2287385,[633999],Sunshine (Feat. Reggie Watts),['GN1100'],['Flight Facilities'],https://musicmeta-phinf.pstatic.net/album/000/303/303215.jpg?type=r360Fll&v=20120321155854
281,189,185211,185211,['GN0901'],20141113,Holiday Wishes,2290398,"[232538, 35370]",Baby It`s Cold Outside,['GN0900'],"['Idina Menzel', 'Michael Buble']",https://musicmeta-phinf.pstatic.net/album/000/463/463704.jpg?type=r360Fll&v=20190811013844
284,192,583390,583390,"['GN1503', 'GN1501', 'GN1302']",20141223,Earned It (Fifty Shades Of Grey) (From The &#34;Fifty Shades Of Grey&#34; Soundtrack),2296616,[710093],Earned It (Fifty Shades Of Grey) (From &#34;Fifty Shades Of Grey&#34; Soundtrack),"['GN1500', 'GN1300']",['The Weeknd'],https://musicmeta-phinf.pstatic.net/album/000/472/472989.jpg?type=r360Fll&v=20200219010710
286,194,287793,287793,"['GN1201', 'GN1202']",20141230,Grey,2297322,[614091],Near,['GN1200'],['Sam Ock'],https://musicmeta-phinf.pstatic.net/album/002/249/2249897.jpg?type=r360Fll&v=20180906213603
287,13162,355518,355518,"['GN1201', 'GN1202']",20141230,Grey,2297322,[614091],Got A Love,['GN1200'],['Sam Ock'],https://musicmeta-phinf.pstatic.net/album/002/249/2249897.jpg?type=r360Fll&v=20180906213603
288,15119,330953,330953,"['GN1201', 'GN1202']",20141230,Grey,2297322,[614091],Make Me Smile (Feat. J. Han),['GN1200'],['Sam Ock'],https://musicmeta-phinf.pstatic.net/album/002/249/2249897.jpg?type=r360Fll&v=20180906213603
289,19115,278565,278565,"['GN0508', 'GN0501', 'GN0601', 'GN0503', 'GN0605']",20081027,Grey,399665,[231072],Lip,"['GN0500', 'GN0600']",['디어클라우드'],https://musicmeta-phinf.pstatic.net/album/002/249/2249897.jpg?type=r360Fll&v=20180906213603
290,195,439775,439775,['GN0901'],20150205,Bills (Single),2304114,[837698],Bills,['GN0900'],['LunchMoney Lewis'],https://musicmeta-phinf.pstatic.net/album/002/865/2865588.jpg?type=r360Fll&v=20200328065204
292,197,522895,522895,"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20150409,Hollywood,2313121,[276166],Hollywood,"['GN0500', 'GN0600']",['검정치마'],https://musicmeta-phinf.pstatic.net/album/000/388/388633.jpg?type=r360Fll&v=20150813192142
296,17404,591236,591236,"['GN1013', 'GN0901', 'GN0902', 'GN1001']",20060101,Hollywood,2097390,[648671],Please Dont Lay Me Down,"['GN0900', 'GN1000']",['Little Birdy'],https://musicmeta-phinf.pstatic.net/album/000/388/388633.jpg?type=r360Fll&v=20150813192142
297,201,592295,592295,"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20150528,22,2320721,[785589],공드리,"['GN0500', 'GN0600']",['혁오 (HYUKOH)'],https://musicmeta-phinf.pstatic.net/album/000/548/548065.jpg?type=r360Fll&v=20200218150210
300,14137,697364,697364,"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20150528,22,2320721,[785589],와리가리,"['GN0500', 'GN0600']",['혁오 (HYUKOH)'],https://musicmeta-phinf.pstatic.net/album/000/548/548065.jpg?type=r360Fll&v=20200218150210
302,204,629725,629725,"['GN1304', 'GN1301', 'GN1302']",20150526,Everything Is 4,2321440,[432140],Want To Want Me,['GN1300'],['Jason Derulo'],https://musicmeta-phinf.pstatic.net/album/000/548/548957.jpg?type=r360Fll&v=20180910140217
304,10772,148482,148482,"['GN1304', 'GN1301', 'GN1302']",20150526,Everything Is 4,2321440,[432140],Get Ugly,['GN1300'],['Jason Derulo'],https://musicmeta-phinf.pstatic.net/album/000/548/548957.jpg?type=r360Fll&v=20180910140217
305,206,141762,141762,"['GN0901', 'GN0902']",20150814,Cry Baby (Deluxe),2334688,[774590],Soap,['GN0900'],['Melanie Martinez'],https://musicmeta-phinf.pstatic.net/album/000/483/483803.jpg?type=r360Fll&v=20150722134604
306,13299,117000,117000,"['GN0901', 'GN0902']",20150814,Cry Baby (Deluxe),2334688,[774590],Mrs. Potato Head,['GN0900'],['Melanie Martinez'],https://musicmeta-phinf.pstatic.net/album/000/483/483803.jpg?type=r360Fll&v=20150722134604
307,207,639765,639765,['GN0901'],20150821,Lost Boy,2335570,[883074],Lost Boy,['GN0900'],['Ruth B'],https://musicmeta-phinf.pstatic.net/album/000/575/575795.jpg?type=r360Fll&v=20150821141708
311,211,501076,501076,"['GN1102', 'GN1101']",20150824,Pretty Thoughts (FKJ Remix),2336069,"[906511, 772365]",Pretty Thoughts (FKJ Remix),['GN1100'],"['Alina Baraz', 'Galimatias']",https://musicmeta-phinf.pstatic.net/album/000/576/576626.jpg?type=r360Fll&v=20150824145306
312,212,614472,614472,['GN0901'],20150911,Crazy In Love (Remix) (Single),2639382,[3535],Crazy In Love (Remix),['GN0900'],['Beyonce'],https://musicmeta-phinf.pstatic.net/album/000/008/8434.jpg?type=r360Fll&v=20180617002304
313,213,6107,6107,"['GN1001', 'GN0903']",20151030,If I Can Dream: Elvis Presley With The Royal Philharmonic Orchestra,2647371,[2140],Can`t Help Falling In Love,"['GN0900', 'GN1000']",['Elvis Presley'],https://musicmeta-phinf.pstatic.net/album/000/593/593965.jpg?type=r360Fll&v=20190514214038
314,214,548304,548304,['GN0901'],20160325,low kii savage,2647426,[913037],Gold,['GN0900'],['Kiiara'],https://musicmeta-phinf.pstatic.net/album/000/593/593891.jpg?type=r360Fll&v=20170221170115
315,13243,434308,434308,['GN0901'],20160325,low kii savage,2647426,[913037],Feels,['GN0900'],['Kiiara'],https://musicmeta-phinf.pstatic.net/album/000/593/593891.jpg?type=r360Fll&v=20170221170115
317,13779,189803,189803,['GN0901'],20160325,low kii savage,2647426,[913037],Hang Up Tha Phone,['GN0900'],['Kiiara'],https://musicmeta-phinf.pstatic.net/album/000/593/593891.jpg?type=r360Fll&v=20170221170115
318,215,394054,394054,"['GN1102', 'GN1101']",20151130,Xxix,2653464,[913196],&#1588;&#1610;&#1591;&#1575;&#1606; (Untitled),['GN1100'],['Wafia'],https://musicmeta-phinf.pstatic.net/album/004/486/4486386.jpg?type=r360Fll&v=20200313144212
319,216,273100,273100,['GN0901'],20161111,Nine Track Mind (Deluxe),2336926,[838654],Marvin Gaye (Feat. Meghan Trainor),['GN0900'],['Charlie Puth'],https://musicmeta-phinf.pstatic.net/album/000/577/577335.jpg?type=r360Fll&v=20180910140008
